Provider,TotalClaims,TotalInpatientClaims,TotalOutpatientClaims,TotalReimbursed,AvgReimbursed,TotalDeductible,AvgDeductible,UniqueBeneficiaries,UniqueAttendingPhysicians,AvgPatientAge,AvgHospitalStay,MostCommonState,Sum_ChronicCond_Alzheimer,Sum_ChronicCond_Heartfailure,Sum_ChronicCond_KidneyDisease,Sum_ChronicCond_Cancer,Sum_ChronicCond_ObstrPulmonary,Sum_ChronicCond_Depression,Sum_ChronicCond_Diabetes,Sum_ChronicCond_IschemicHeart,Sum_ChronicCond_Osteoporasis,Sum_ChronicCond_rheumatoidarthritis,Sum_ChronicCond_stroke,PotentialFraud
PRV56388,7,0,7,5300,757.1428571428571,0.0,0.0,6,5,69.85714285714286,0,16,4,6,6,1,2,3,5,5,4,2,1,0
PRV56389,15,0,15,6520,434.6666666666667,200.0,13.333333333333334,13,2,76.8,0,43,5,3,2,1,2,4,5,8,2,2,0,0
PRV56390,5,2,3,40220,8044.0,2216.0,443.2,5,5,62.6,2,43,3,4,4,2,2,2,3,5,3,1,1,0
PRV56391,2,0,2,150,75.0,0.0,0.0,2,2,70.5,0,43,1,1,0,1,0,0,1,0,0,0,0,0
PRV56392,20,6,14,41860,2093.0,6458.0,322.9,10,7,71.65,6,43,13,17,16,0,9,16,18,18,2,8,2,1
PRV56393,10,0,10,2580,258.0,0.0,0.0,8,1,78.4,0,43,3,4,6,2,4,5,7,7,4,2,2,0
PRV56394,32,0,32,15920,497.5,0.0,0.0,14,5,67.96875,0,43,16,28,12,2,14,25,23,29,11,16,1,0
PRV56395,7,7,0,107000,15285.714285714286,7476.0,1068.0,7,2,68.85714285714286,7,43,3,5,3,1,3,3,6,7,2,2,0,0
PRV56396,83,32,51,289380,3486.5060240963853,32270.0,398.39506172839504,71,31,73.6867469879518,32,44,44,57,45,9,33,31,62,71,29,28,17,1
PRV56397,47,0,47,9600,204.25531914893617,80.0,1.702127659574468,43,20,70.7872340425532,0,44,13,31,23,9,18,27,37,38,13,11,6,0
PRV56398,19,1,18,6030,317.36842105263156,1068.0,56.21052631578947,19,12,74.10526315789474,1,44,7,11,4,2,6,4,9,12,9,4,1,0
PRV56400,9,3,6,49800,5533.333333333333,3204.0,356.0,9,7,74.22222222222223,3,44,5,6,5,2,3,3,6,7,0,0,0,1
PRV56401,143,0,143,27390,191.53846153846155,430.0,3.006993006993007,39,1,74.25874125874125,0,44,77,113,81,52,38,65,113,113,32,42,13,0
PRV56403,34,10,24,78660,2313.529411764706,9892.0,299.75757575757575,31,8,71.17647058823529,10,44,12,20,16,4,9,16,22,26,7,7,2,1
PRV56404,363,0,363,131660,362.69972451790636,1180.0,3.2506887052341598,143,39,69.85950413223141,0,44,96,206,118,60,99,132,272,252,108,98,28,0
PRV56405,60,0,60,24090,401.5,260.0,4.333333333333333,53,21,70.23333333333333,0,44,20,40,20,13,21,24,41,40,18,16,9,0
PRV56406,201,0,201,44770,222.7363184079602,870.0,4.3283582089552235,72,7,73.80099502487562,0,44,71,97,83,25,66,108,145,166,75,58,12,0
PRV56407,40,5,35,39500,987.5,5440.0,136.0,39,18,68.925,5,44,16,22,14,4,7,18,27,27,14,11,5,0
PRV56408,68,3,65,79570,1170.1470588235295,3554.0,52.26470588235294,25,14,71.1470588235294,3,44,22,29,13,15,5,9,27,35,20,2,1,0
PRV56410,350,0,350,92530,264.37142857142857,1030.0,2.942857142857143,172,19,74.22857142857143,0,44,115,195,134,63,113,149,258,278,127,107,40,0
PRV56411,75,4,71,110650,1475.3333333333333,4572.0,60.96,35,15,70.84,4,44,38,40,17,10,26,35,47,50,30,22,4,0
PRV56412,112,9,103,111360,994.2857142857143,9862.0,88.05357142857143,77,11,70.3125,9,44,39,65,55,21,43,46,88,80,27,45,8,0
PRV56413,12,0,12,8650,720.8333333333334,30.0,2.5,12,4,70.91666666666667,0,44,9,9,4,4,6,5,9,10,7,4,0,0
PRV56414,27,0,27,5900,218.5185185185185,200.0,7.407407407407407,26,24,69.48148148148148,0,44,13,13,10,2,9,11,14,21,7,10,2,0
PRV56415,41,0,41,15990,390.0,210.0,5.121951219512195,41,20,73.26829268292683,0,44,17,19,19,5,8,16,24,31,13,8,2,0
PRV56416,1592,214,1378,2744870,1724.1645728643216,226962.0,143.0132325141777,695,52,70.00565326633166,214,44,637,852,739,257,520,703,1095,1200,544,488,195,1
PRV56417,119,0,119,20230,170.0,210.0,1.7647058823529411,44,13,69.6470588235294,0,44,40,77,39,30,24,53,70,76,47,39,4,0
PRV56418,29,0,29,9790,337.58620689655174,0.0,0.0,27,14,69.27586206896552,0,44,9,15,12,4,11,15,19,24,12,11,4,0
PRV56421,133,46,87,510750,3840.2255639097743,46054.0,354.26153846153846,100,43,70.86466165413533,46,44,48,89,66,24,51,58,100,103,45,45,23,1
PRV56423,12,2,10,15490,1290.8333333333333,2136.0,178.0,10,9,73.5,2,44,8,7,4,1,5,2,5,9,3,5,1,0
PRV56425,381,8,373,135450,355.51181102362204,9714.0,25.496062992125985,138,54,67.82152230971128,8,44,179,257,175,72,95,179,247,298,138,122,43,1
PRV56426,436,0,436,127230,291.8119266055046,1240.0,2.8440366972477062,262,51,72.32339449541284,0,44,185,261,192,47,134,198,318,320,148,145,60,0
PRV56427,23,0,23,10460,454.7826086956522,20.0,0.8695652173913043,20,13,70.65217391304348,0,44,11,13,11,5,5,7,17,17,8,3,2,0
PRV56428,311,8,303,172930,556.0450160771704,9194.0,29.562700964630224,151,18,71.9903536977492,8,44,128,193,131,62,65,138,209,252,97,108,15,1
PRV56430,38,0,38,11130,292.89473684210526,90.0,2.3684210526315788,36,13,74.47368421052632,0,44,14,26,16,3,11,16,31,33,16,16,4,0
PRV56432,25,6,19,54080,2163.2,5340.0,222.5,18,13,71.68,6,44,15,18,16,9,11,5,20,21,11,14,4,0
PRV56433,121,0,121,39510,326.5289256198347,460.0,3.8016528925619837,114,71,71.53719008264463,0,44,50,71,45,23,36,50,88,78,34,35,11,0
PRV56435,260,4,256,100030,384.7307692307692,4892.0,18.815384615384616,115,48,70.8923076923077,4,44,115,155,110,40,84,114,177,201,90,111,14,1
PRV56437,719,39,680,469300,652.712100139082,42294.0,58.90529247910864,329,8,71.62447844228095,39,44,271,420,310,127,211,367,522,563,236,224,60,1
PRV56438,133,64,69,827300,6220.300751879699,66276.0,505.9236641221374,126,59,72.54887218045113,64,44,47,85,63,22,49,65,98,108,42,40,15,1
PRV56439,443,0,443,134960,304.65011286681715,1570.0,3.544018058690745,237,40,71.71106094808127,0,44,142,247,164,84,114,175,335,322,173,132,47,0
PRV56440,89,0,89,29150,327.5280898876405,110.0,1.2359550561797752,72,16,72.68539325842697,0,44,36,57,36,22,29,48,71,71,40,24,6,0
PRV56441,35,0,35,3980,113.71428571428571,140.0,4.0,34,26,71.57142857142857,0,44,10,15,13,3,10,19,25,26,15,7,1,0
PRV56442,1330,81,1249,1234150,927.9323308270676,87154.0,65.67746797287114,611,81,69.48571428571428,81,44,494,746,555,184,432,554,923,958,395,447,123,1
PRV56444,1317,0,1317,383140,290.91875474563403,4690.0,3.5611237661351556,790,249,71.55656795747912,0,44,491,775,571,170,412,594,927,980,461,423,108,1
PRV56445,55,32,23,215750,3922.7272727272725,34266.0,623.0181818181818,50,23,72.92727272727272,32,44,19,28,23,4,16,20,37,38,12,13,4,0
PRV56447,170,0,170,50870,299.2352941176471,380.0,2.235294117647059,101,20,68.69411764705882,0,44,49,89,65,12,61,69,123,131,59,33,11,1
PRV56448,584,0,584,198950,340.6678082191781,2260.0,3.8698630136986303,315,1,69.83047945205479,0,44,258,314,241,84,192,287,396,435,205,149,61,0
PRV56449,135,13,122,211880,1569.4814814814815,14444.0,106.99259259259259,109,70,70.88888888888889,13,44,45,77,60,24,49,53,98,113,44,48,12,0
PRV56451,259,0,259,72950,281.66023166023166,530.0,2.0463320463320462,86,25,69.7915057915058,0,44,81,144,88,5,56,119,179,203,68,66,50,0
PRV56452,110,4,106,63150,574.0909090909091,4432.0,40.29090909090909,82,45,71.91818181818182,4,44,50,54,43,19,41,39,82,69,46,26,12,0
PRV56453,115,0,115,43550,378.69565217391306,210.0,1.826086956521739,57,18,70.88695652173914,0,44,45,51,23,12,18,46,72,87,24,21,12,0
PRV56454,159,0,159,43910,276.1635220125786,530.0,3.3333333333333335,86,37,70.19496855345912,0,44,65,83,56,19,41,69,102,111,55,51,15,0
PRV56455,13,0,13,4860,373.84615384615387,30.0,2.3076923076923075,12,5,66.23076923076923,0,44,4,10,5,2,3,4,8,10,5,3,1,0
PRV56456,46,14,32,114710,2493.695652173913,15062.0,327.4347826086956,37,17,69.8695652173913,14,1,25,25,25,8,16,28,38,35,16,14,12,0
PRV56458,54,7,47,53410,989.074074074074,6618.0,124.86792452830188,48,24,67.51851851851852,7,44,21,27,27,1,21,26,40,40,17,18,4,0
PRV56461,115,10,105,135180,1175.4782608695652,10870.0,94.52173913043478,103,73,71.01739130434783,10,44,52,61,50,14,33,54,79,78,38,27,8,0
PRV56463,18,0,18,1660,92.22222222222223,110.0,6.111111111111111,17,3,74.27777777777777,0,44,6,8,4,1,5,11,12,15,8,7,1,0
PRV56464,84,0,84,14920,177.61904761904762,270.0,3.2142857142857144,78,42,69.6547619047619,0,44,28,47,25,19,25,31,58,58,28,30,7,0
PRV56466,56,0,56,8190,146.25,180.0,3.2142857142857144,45,14,72.83928571428571,0,44,22,38,20,12,18,24,42,50,24,19,14,0
PRV56467,349,0,349,95720,274.269340974212,920.0,2.6361031518624642,188,28,70.94555873925502,0,44,110,180,130,41,103,166,236,256,104,99,26,0
PRV56468,34,5,29,47270,1390.2941176470588,5340.0,157.05882352941177,32,18,72.3529411764706,5,44,18,24,15,5,12,19,25,28,12,10,4,0
PRV56469,131,36,95,430560,3286.7175572519086,37500.0,288.46153846153845,121,74,69.8473282442748,36,44,59,82,53,26,46,56,97,96,47,46,12,0
PRV56470,37,5,32,35610,962.4324324324324,5470.0,147.83783783783784,26,13,70.67567567567568,5,44,19,24,7,7,14,18,19,27,9,9,2,0
PRV56471,43,0,43,10490,243.95348837209303,190.0,4.4186046511627906,21,10,76.51162790697674,0,44,22,30,15,4,23,19,37,35,7,13,3,0
PRV56473,55,7,48,71310,1296.5454545454545,7646.0,139.01818181818183,50,38,74.16363636363636,7,11,27,36,24,8,21,29,38,47,19,17,5,0
PRV56474,31,1,30,13970,450.64516129032256,1208.0,38.96774193548387,27,10,70.90322580645162,1,1,11,19,13,6,6,14,23,27,10,8,0,0
PRV56475,34,0,34,11180,328.8235294117647,0.0,0.0,18,11,68.11764705882354,0,44,9,17,8,6,8,12,24,26,9,18,0,0
PRV56476,4,1,3,6700,1675.0,1068.0,267.0,4,4,78.0,1,44,2,1,2,1,2,2,2,4,1,1,0,0
PRV56477,9,0,9,4460,495.55555555555554,70.0,7.777777777777778,8,6,68.22222222222223,0,44,5,4,3,4,1,4,3,8,6,4,1,0
PRV56478,152,67,85,638850,4202.960526315789,70698.0,468.19867549668874,127,52,73.0592105263158,67,11,69,108,81,23,71,73,115,119,60,61,25,0
PRV56479,140,0,140,38990,278.5,700.0,5.0,118,72,71.15,0,44,65,89,62,28,45,73,111,121,42,49,15,0
PRV56480,21,0,21,3120,148.57142857142858,70.0,3.3333333333333335,19,6,67.38095238095238,0,44,11,9,4,1,6,8,14,14,8,8,0,0
PRV56481,128,78,50,668910,5225.859375,79182.0,638.5645161290323,85,27,69.546875,78,44,75,95,73,17,64,57,109,107,40,51,19,1
PRV56482,28,0,28,14780,527.8571428571429,0.0,0.0,21,12,77.03571428571429,0,44,8,20,16,6,15,14,22,25,11,7,3,0
PRV56483,32,2,30,25850,807.8125,2226.0,69.5625,29,25,71.15625,2,44,12,19,17,2,3,12,24,26,15,8,4,0
PRV56484,9,0,9,6980,775.5555555555555,0.0,0.0,9,7,72.66666666666667,0,44,6,5,2,3,2,4,6,7,3,1,0,0
PRV56485,48,1,47,26790,558.125,1208.0,25.166666666666668,22,5,69.75,1,44,14,34,35,15,31,21,37,34,9,12,1,0
PRV56486,77,0,77,26220,340.5194805194805,270.0,3.5064935064935066,37,8,65.16883116883118,0,44,31,47,32,8,18,42,55,68,25,29,12,0
PRV56487,27,1,26,12230,452.962962962963,1358.0,50.2962962962963,27,18,69.44444444444444,1,44,11,12,8,4,8,10,19,18,13,4,0,0
PRV56489,21,0,21,9350,445.23809523809524,100.0,4.761904761904762,20,10,71.61904761904762,0,44,13,12,9,2,4,9,14,16,6,10,0,0
PRV56490,14,11,3,78170,5583.571428571428,10680.0,821.5384615384615,14,5,73.21428571428571,11,44,6,9,6,2,5,8,9,11,6,4,2,0
PRV56494,560,0,560,185430,331.125,1450.0,2.5892857142857144,257,31,70.94107142857143,0,44,174,343,232,79,205,248,403,412,160,167,51,0
PRV56495,36,0,36,11750,326.3888888888889,220.0,6.111111111111111,23,3,69.08333333333333,0,44,9,21,11,1,14,16,27,25,13,13,5,0
PRV56496,41,0,41,13620,332.1951219512195,130.0,3.1707317073170733,28,1,67.53658536585365,0,44,19,21,11,4,13,20,22,26,8,10,3,0
PRV56497,30,0,30,12540,418.0,70.0,2.3333333333333335,23,5,65.83333333333333,0,44,13,25,11,5,10,20,25,23,10,7,7,0
PRV56498,7,0,7,2510,358.57142857142856,0.0,0.0,6,3,76.0,0,49,3,5,2,2,1,3,3,5,2,2,1,0
PRV56500,151,3,148,65010,430.5298013245033,4074.0,26.980132450331126,74,3,65.87417218543047,3,44,87,93,42,28,33,72,97,121,45,53,5,0
PRV56501,232,6,226,175190,755.1293103448276,5810.0,25.151515151515152,126,14,70.29741379310344,6,44,105,143,95,32,69,108,164,177,83,61,14,1
PRV56502,7,0,7,1410,201.42857142857142,0.0,0.0,6,4,67.57142857142857,0,44,2,6,4,1,4,2,6,7,4,3,3,0
PRV56504,66,0,66,17090,258.93939393939394,200.0,3.0303030303030303,38,7,72.4090909090909,0,44,16,31,30,9,18,28,46,56,19,17,3,0
PRV56507,42,7,35,260300,6197.619047619048,8673.0,206.5,26,10,68.5952380952381,7,44,20,28,19,11,11,27,36,32,6,19,5,0
PRV56508,177,0,177,48580,274.4632768361582,360.0,2.0338983050847457,84,7,69.32203389830508,0,44,50,87,67,13,52,87,123,130,49,48,25,0
PRV56509,117,0,117,42370,362.13675213675214,190.0,1.623931623931624,55,7,70.2905982905983,0,44,43,78,51,13,47,47,85,99,45,51,3,0
PRV56510,9,0,9,800,88.88888888888889,20.0,2.2222222222222223,7,5,64.55555555555556,0,44,2,4,0,1,1,0,7,5,1,2,0,0
PRV56511,23,0,23,6060,263.4782608695652,100.0,4.3478260869565215,19,3,76.3913043478261,0,49,9,15,14,4,16,13,20,19,12,5,1,0
PRV56512,27,0,27,10050,372.22222222222223,60.0,2.2222222222222223,17,1,75.29629629629629,0,44,12,17,15,5,8,15,13,23,10,7,4,0
PRV56514,6,0,6,1230,205.0,100.0,16.666666666666668,6,1,79.66666666666667,0,44,4,5,2,3,1,1,5,5,0,1,1,0
PRV56515,7,0,7,2640,377.14285714285717,0.0,0.0,6,2,66.0,0,44,2,5,1,1,3,4,6,6,4,4,3,0
PRV56517,123,0,123,38170,310.3252032520325,370.0,3.008130081300813,96,3,70.85365853658537,0,44,42,82,46,29,34,60,85,97,31,48,20,0
PRV56518,2,0,2,900,450.0,0.0,0.0,2,2,81.5,0,44,2,2,2,0,0,2,2,2,1,1,0,0
PRV56519,7,7,0,69000,9857.142857142857,7476.0,1068.0,7,1,75.0,7,44,4,5,3,0,3,3,6,6,1,5,1,0
PRV56521,32,0,32,11840,370.0,0.0,0.0,22,4,68.1875,0,44,13,21,14,4,14,16,26,28,15,14,4,0
PRV56522,3,0,3,1700,566.6666666666666,0.0,0.0,3,2,78.66666666666667,0,44,1,0,0,0,0,1,1,3,2,0,0,0
PRV56523,21,0,21,6670,317.6190476190476,0.0,0.0,20,2,69.0,0,44,7,11,8,4,9,10,14,15,6,5,3,1
PRV56524,3,0,3,120,40.0,0.0,0.0,3,1,80.33333333333333,0,44,0,2,1,0,2,2,2,3,3,1,0,0
PRV56525,66,0,66,18830,285.3030303030303,140.0,2.121212121212121,45,1,68.36363636363636,0,44,22,30,22,8,14,30,44,40,30,14,2,0
PRV56526,32,0,32,9020,281.875,180.0,5.625,26,1,71.40625,0,44,12,19,16,5,10,18,22,21,14,12,4,0
PRV56527,57,0,57,19990,350.70175438596493,90.0,1.5789473684210527,30,1,70.10526315789474,0,44,16,29,22,6,23,27,45,44,24,29,7,0
PRV56528,21,0,21,2400,114.28571428571429,220.0,10.476190476190476,13,2,66.9047619047619,0,44,4,8,5,2,3,7,11,9,4,5,2,0
PRV56529,34,0,34,4970,146.1764705882353,110.0,3.235294117647059,30,3,70.82352941176471,0,44,11,14,10,2,11,20,19,20,13,8,0,0
PRV56530,3,0,3,380,126.66666666666667,0.0,0.0,3,3,64.66666666666667,0,44,2,1,0,1,1,2,2,2,1,1,0,0
PRV56531,5,0,5,300,60.0,0.0,0.0,5,1,66.0,0,44,1,4,2,0,1,4,4,3,2,3,2,0
PRV56533,15,15,0,93000,6200.0,14952.0,1068.0,15,2,69.53333333333333,15,44,7,9,11,3,8,7,13,14,3,7,2,0
PRV56535,67,0,67,17920,267.46268656716416,320.0,4.776119402985074,50,1,71.67164179104478,0,44,34,41,21,6,26,24,39,54,13,23,5,0
PRV56536,65,0,65,17500,269.2307692307692,90.0,1.3846153846153846,34,1,74.07692307692308,0,44,17,18,11,5,16,34,33,48,13,15,3,0
PRV56537,104,0,104,22710,218.3653846153846,220.0,2.1153846153846154,74,2,69.8173076923077,0,44,47,65,36,18,33,39,75,72,39,43,11,0
PRV56538,23,0,23,4480,194.7826086956522,30.0,1.3043478260869565,11,1,69.30434782608695,0,44,5,14,5,6,8,15,16,19,8,3,1,0
PRV56539,1,0,1,900,900.0,0.0,0.0,1,1,70.0,0,44,0,1,1,0,0,1,1,1,0,0,0,0
PRV56540,1,1,0,0,0.0,1068.0,1068.0,1,1,65.0,1,44,0,0,1,0,0,0,1,0,0,0,0,0
PRV56541,54,54,0,584000,10814.814814814816,56604.0,1068.0,53,7,71.92592592592592,54,44,27,37,40,13,30,25,40,48,20,20,7,1
PRV56543,4,4,0,22000,5500.0,4272.0,1068.0,4,2,81.5,4,44,2,2,3,0,2,0,3,2,2,2,1,0
PRV56544,20,18,2,99630,4981.5,17088.0,949.3333333333334,20,2,72.1,18,44,12,14,10,4,10,12,11,16,7,9,1,0
PRV56545,1,1,0,7000,7000.0,1068.0,1068.0,1,1,64.0,1,44,0,1,1,0,0,1,1,1,0,0,1,0
PRV56546,9,9,0,80000,8888.888888888889,8544.0,1068.0,9,1,78.55555555555556,9,44,4,5,9,2,3,4,8,9,4,4,1,0
PRV56547,7,7,0,60000,8571.42857142857,7476.0,1068.0,7,4,74.14285714285714,7,44,3,4,2,3,4,6,6,5,1,3,2,0
PRV56548,8,8,0,124000,15500.0,8544.0,1068.0,7,2,69.25,8,11,6,7,7,2,3,5,8,8,3,4,0,0
PRV56549,2,2,0,14000,7000.0,2136.0,1068.0,2,1,78.5,2,11,2,2,2,0,1,2,2,2,0,1,0,0
PRV56550,80,55,25,554890,6936.125,58740.0,734.25,65,20,70.6875,55,45,40,55,41,21,40,48,58,62,28,29,16,1
PRV56551,36,0,36,14070,390.8333333333333,100.0,2.7777777777777777,30,6,66.22222222222223,0,45,19,21,15,5,12,19,24,27,15,9,2,0
PRV56552,24,0,24,7390,307.9166666666667,0.0,0.0,16,13,62.25,0,45,5,12,5,7,3,7,12,17,2,6,1,0
PRV56553,65,0,65,14620,224.92307692307693,140.0,2.1538461538461537,38,16,73.73846153846154,0,45,32,31,18,6,13,34,56,57,25,23,5,0
PRV56554,48,0,48,13810,287.7083333333333,190.0,3.9583333333333335,46,28,74.04166666666667,0,45,19,25,21,4,8,24,35,37,15,11,6,0
PRV56555,69,59,10,494800,7171.014492753623,61944.0,910.9411764705883,67,16,73.3623188405797,59,45,37,47,35,11,32,33,57,61,24,26,6,0
PRV56556,880,74,806,852530,968.7840909090909,81902.0,93.07045454545455,384,12,73.36818181818182,74,45,362,539,393,175,303,428,630,682,321,283,83,0
PRV56557,65,0,65,22690,349.0769230769231,90.0,1.3846153846153846,57,42,70.33846153846154,0,19,23,41,27,11,16,25,46,49,22,21,8,0
PRV56559,1113,0,1113,345330,310.26954177897574,3470.0,3.1176999101527403,807,21,72.09613656783468,0,45,426,670,488,151,329,496,796,861,327,379,121,0
PRV56560,2313,248,2065,3212000,1388.672719412019,266680.0,115.44588744588745,919,26,72.13878080415046,248,45,868,1437,969,363,771,1006,1674,1760,756,757,233,1
PRV56562,37,2,35,48650,1314.8648648648648,2206.0,59.62162162162162,23,23,76.70270270270271,2,45,19,26,16,4,7,23,29,30,17,14,6,0
PRV56563,30,8,22,96890,3229.6666666666665,8544.0,284.8,27,20,76.43333333333334,8,45,10,21,19,1,11,14,24,22,10,9,2,0
PRV56566,176,1,175,68110,386.9886363636364,1648.0,9.363636363636363,63,7,66.92045454545455,1,45,66,135,59,16,55,99,139,154,38,48,26,1
PRV56568,131,0,131,62180,474.6564885496183,840.0,6.412213740458015,55,12,74.9618320610687,0,45,57,78,49,28,56,75,96,97,49,58,7,0
PRV56570,30,13,17,150940,5031.333333333333,13884.0,462.8,27,23,77.06666666666666,13,45,18,22,19,11,13,18,23,25,11,10,4,0
PRV56571,11,3,8,31520,2865.4545454545455,3304.0,300.3636363636364,8,10,81.18181818181819,3,45,3,9,5,4,2,8,10,11,6,5,1,0
PRV56572,20,0,20,3890,194.5,0.0,0.0,19,13,69.45,0,45,3,12,8,2,3,8,11,15,7,7,1,0
PRV56574,62,12,50,121180,1954.516129032258,11828.0,193.9016393442623,50,37,69.8225806451613,12,32,21,27,28,8,18,23,34,40,18,13,3,0
PRV56575,830,113,717,1154530,1391.0,121008.0,146.14492753623188,510,15,73.40120481927711,113,45,350,499,337,120,294,349,599,622,236,252,90,1
PRV56576,234,1,233,67150,286.96581196581195,1498.0,6.401709401709402,107,2,72.34615384615384,1,45,101,145,99,47,76,104,173,173,53,98,25,0
PRV56577,293,8,285,112430,383.7201365187713,8046.0,27.554794520547944,247,134,71.37542662116041,8,45,113,170,117,42,95,132,213,233,112,87,20,0
PRV56578,81,7,74,138730,1712.716049382716,7646.0,94.39506172839506,73,44,72.53086419753086,7,45,27,43,36,17,29,39,60,58,31,27,9,0
PRV56579,39,0,39,6850,175.64102564102564,70.0,1.794871794871795,17,9,70.02564102564102,0,45,18,25,11,14,4,14,25,30,16,11,4,0
PRV56580,185,0,185,62890,339.94594594594594,590.0,3.189189189189189,163,99,72.66486486486487,0,45,73,108,66,40,59,67,139,140,69,58,16,0
PRV56581,7,0,7,2110,301.42857142857144,0.0,0.0,7,1,74.28571428571429,0,45,2,5,5,1,3,4,7,6,3,4,2,0
PRV56582,1,0,1,30,30.0,0.0,0.0,1,1,73.0,0,45,0,0,0,0,0,1,0,0,0,0,0,0
PRV56583,24,13,11,109070,4544.583333333333,13884.0,578.5,24,22,71.79166666666667,13,45,9,17,11,6,7,13,18,21,8,6,3,0
PRV56584,55,4,51,36660,666.5454545454545,4352.0,79.12727272727273,37,11,73.14545454545454,4,45,19,28,22,12,17,21,35,40,14,13,2,0
PRV56585,7,4,3,25090,3584.285714285714,4272.0,610.2857142857143,7,6,73.85714285714286,4,45,3,6,4,1,4,3,5,7,3,2,0,0
PRV56586,4,0,4,370,92.5,200.0,50.0,4,3,71.5,0,45,1,2,1,1,1,2,3,4,2,1,0,0
PRV56587,473,18,455,377970,799.0909090909091,19156.0,40.58474576271186,338,103,72.96405919661734,18,45,179,277,196,67,138,185,325,368,131,143,52,1
PRV56588,269,100,169,1030600,3831.2267657992566,106092.0,395.86567164179104,251,108,72.98513011152416,100,45,107,164,116,49,99,123,190,209,75,94,21,1
PRV56589,24,4,20,42650,1777.0833333333333,4392.0,183.0,24,14,69.83333333333333,4,45,12,14,12,4,8,11,17,18,8,8,3,0
PRV56590,33,0,33,10410,315.45454545454544,0.0,0.0,31,22,75.39393939393939,0,45,13,18,13,4,7,13,29,23,12,11,1,0
PRV56591,143,16,127,135460,947.2727272727273,17388.0,121.5944055944056,87,35,74.13286713286713,16,45,54,79,53,26,69,70,104,117,54,62,7,1
PRV56592,118,63,55,732240,6205.423728813559,63122.0,553.7017543859649,99,47,73.11864406779661,63,45,48,78,57,25,50,53,91,93,35,42,19,1
PRV56593,46,0,46,13490,293.2608695652174,60.0,1.3043478260869565,46,15,70.65217391304348,0,45,21,28,21,10,17,28,32,31,13,20,4,0
PRV56594,70,0,70,29730,424.7142857142857,280.0,4.0,64,29,74.3,0,45,32,46,29,8,20,25,51,53,17,23,5,0
PRV56595,56,0,56,15760,281.42857142857144,80.0,1.4285714285714286,46,42,73.73214285714286,0,45,19,32,22,10,21,31,48,41,26,23,5,0
PRV56596,18,0,18,4140,230.0,50.0,2.7777777777777777,18,16,68.61111111111111,0,45,9,8,8,3,5,11,13,16,4,3,5,0
PRV56597,191,0,191,52120,272.87958115183244,540.0,2.8272251308900525,110,1,74.15183246073299,0,45,97,128,89,46,63,101,153,150,57,50,20,0
PRV56598,280,0,280,87080,311.0,770.0,2.75,194,42,73.74285714285715,0,45,128,176,121,39,95,117,202,212,108,74,28,0
PRV56601,33,1,32,11510,348.7878787878788,1168.0,35.39393939393939,31,10,66.63636363636364,1,45,13,19,15,4,3,12,24,26,11,11,1,0
PRV56602,145,0,145,55810,384.8965517241379,440.0,3.0344827586206895,49,22,73.51034482758621,0,45,64,98,73,28,41,68,107,129,45,43,12,0
PRV56603,4,1,3,6120,1530.0,1068.0,267.0,4,4,59.0,1,45,1,1,1,1,3,3,3,4,3,2,0,0
PRV56604,29,0,29,9780,337.2413793103448,0.0,0.0,27,18,75.10344827586206,0,45,10,14,11,6,8,10,19,22,5,8,4,0
PRV56605,108,4,104,51240,474.44444444444446,4452.0,41.22222222222222,33,3,73.23148148148148,4,45,29,77,34,15,33,54,83,81,20,27,2,1
PRV56606,64,9,55,94550,1477.34375,9712.0,151.75,26,19,68.59375,9,45,29,52,39,10,20,38,45,49,14,13,0,0
PRV56607,72,4,68,48820,678.0555555555555,4622.0,64.19444444444444,46,6,72.05555555555556,4,45,34,44,26,8,30,35,51,59,27,21,17,0
PRV56608,856,0,856,235250,274.8247663551402,1770.0,2.067757009345794,421,48,73.1483644859813,0,45,356,514,372,119,290,370,595,657,254,260,92,1
PRV56610,30,12,18,76590,2553.0,12816.0,427.2,28,18,65.53333333333333,12,45,14,20,12,4,8,13,22,26,5,8,1,0
PRV56611,123,0,123,26970,219.26829268292684,780.0,6.341463414634147,59,19,70.92682926829268,0,45,23,63,37,20,39,37,78,88,32,25,12,0
PRV56613,304,0,304,81390,267.73026315789474,620.0,2.039473684210526,128,12,73.96381578947368,0,45,94,187,131,73,135,121,207,241,73,129,35,0
PRV56614,26,15,11,126100,4850.0,13884.0,578.5,25,14,71.57692307692308,15,45,10,20,15,4,18,14,21,24,8,8,2,0
PRV56615,129,3,126,64650,501.16279069767444,3574.0,27.705426356589147,98,32,74.95348837209302,3,45,62,75,55,21,38,54,89,97,49,38,17,0
PRV56616,176,0,176,38150,216.76136363636363,300.0,1.7045454545454546,138,4,73.69886363636364,0,45,67,109,77,28,61,76,125,141,55,48,19,1
PRV56618,135,0,135,32210,238.59259259259258,640.0,4.7407407407407405,98,9,73.80740740740741,0,45,63,81,43,20,39,59,100,89,48,28,17,0
PRV56621,91,0,91,31940,350.989010989011,410.0,4.5054945054945055,81,63,73.48351648351648,0,45,38,55,40,15,40,40,69,74,25,34,12,0
PRV56622,26,0,26,8930,343.46153846153845,0.0,0.0,21,18,70.61538461538461,0,45,5,16,10,2,7,8,15,25,7,12,2,0
